asset_id,date,alarm_count,exceeds_isa_target
P-0500,2025-10-16,5,False
P-0500,2025-10-17,8,False
P-0500,2025-10-18,8,False
P-0500,2025-10-19,5,False
P-0500,2025-10-20,5,False
P-0500,2025-10-21,10,False
P-0500,2025-10-22,8,False
P-0500,2025-10-23,9,False
P-0500,2025-10-24,4,False
P-0500,2025-10-25,7,False
P-0500,2025-10-26,10,False
P-0500,2025-10-27,6,False
P-0500,2025-10-28,5,False
P-0500,2025-10-29,2,False
P-0500,2025-10-30,5,False
P-0500,2025-10-31,5,False
P-0500,2025-11-01,6,False
P-0500,2025-11-02,9,False
P-0500,2025-11-03,6,False
P-0500,2025-11-04,5,False
P-0500,2025-11-05,4,False
P-0500,2025-11-06,3,False
P-0500,2025-11-07,7,False
P-0500,2025-11-08,5,False
P-0500,2025-11-09,3,False
P-0500,2025-11-10,8,False
P-0500,2025-11-11,5,False
P-0500,2025-11-12,2,False
P-0500,2025-11-13,6,False
P-0500,2025-11-14,4,False
P-0500,2025-11-15,4,False
P-0500,2025-11-16,6,False
P-0500,2025-11-17,4,False
P-0500,2025-11-18,4,False
P-0500,2025-11-19,6,False
P-0500,2025-11-20,4,False
P-0500,2025-11-21,5,False
P-0500,2025-11-22,5,False
P-0500,2025-11-23,3,False
P-0500,2025-11-24,7,False
P-0500,2025-11-25,5,False
P-0500,2025-11-26,6,False
P-0500,2025-11-27,7,False
P-0500,2025-11-28,7,False
P-0500,2025-11-29,6,False
P-0500,2025-11-30,5,False
P-0500,2025-12-01,2,False
P-0500,2025-12-02,7,False
P-0500,2025-12-03,2,False
P-0500,2025-12-04,6,False
P-0500,2025-12-05,7,False
P-0500,2025-12-06,12,False
P-0500,2025-12-07,5,False
P-0500,2025-12-08,10,False
P-0500,2025-12-09,4,False
P-0500,2025-12-10,7,False
P-0500,2025-12-11,5,False
P-0500,2025-12-12,11,False
P-0500,2025-12-13,10,False
P-0500,2025-12-14,8,False
P-0500,2025-12-15,2,False
P-0500,2025-12-16,5,False
P-0500,2025-12-17,6,False
P-0500,2025-12-18,10,False
P-0500,2025-12-19,5,False
P-0500,2025-12-20,2,False
P-0500,2025-12-21,6,False
P-0500,2025-12-22,1,False
P-0500,2025-12-23,5,False
P-0500,2025-12-24,4,False
P-0500,2025-12-25,4,False
P-0500,2025-12-26,11,False
P-0500,2025-12-27,4,False
P-0500,2025-12-28,5,False
P-0500,2025-12-29,11,False
P-0500,2025-12-30,4,False
P-0500,2025-12-31,7,False
P-0600,2025-01-01,3,False
P-0600,2025-01-02,7,False
P-0600,2025-01-03,4,False
P-0600,2025-01-04,6,False
P-0600,2025-01-05,5,False
P-0600,2025-01-06,4,False
P-0600,2025-01-07,5,False
P-0600,2025-01-08,5,False
P-0600,2025-01-09,9,False
P-0600,2025-01-10,5,False
P-0600,2025-01-11,6,False
P-0600,2025-01-12,8,False
P-0600,2025-01-13,8,False
P-0600,2025-01-14,7,False
P-0600,2025-01-15,6,False
P-0600,2025-01-16,12,False
P-0600,2025-01-17,11,False
P-0600,2025-01-18,5,False
P-0600,2025-01-19,11,False
P-0600,2025-01-20,7,False
P-0600,2025-01-21,8,False
P-0600,2025-01-22,7,False
P-0600,2025-01-23,6,False
P-0600,2025-01-24,7,False
P-0600,2025-01-25,4,False
P-0600,2025-01-26,4,False
P-0600,2025-01-27,10,False
P-0600,2025-01-28,7,False
P-0600,2025-01-29,7,False
P-0600,2025-01-30,8,False
P-0600,2025-01-31,4,False
P-0600,2025-02-01,4,False
P-0600,2025-02-02,6,False
P-0600,2025-02-03,4,False
P-0600,2025-02-04,3,False
P-0600,2025-02-05,6,False
P-0600,2025-02-06,8,False
P-0600,2025-02-07,2,False
P-0600,2025-02-08,4,False
P-0600,2025-02-09,6,False
P-0600,2025-02-10,8,False
P-0600,2025-02-11,11,False
P-0600,2025-02-12,5,False
P-0600,2025-02-13,4,False
P-0600,2025-02-14,6,False
P-0600,2025-02-15,8,False
P-0600,2025-02-16,6,False
P-0600,2025-02-17,3,False
P-0600,2025-02-18,4,False
P-0600,2025-02-19,11,False
P-0600,2025-02-20,9,False
P-0600,2025-02-21,11,False
P-0600,2025-02-22,8,False
P-0600,2025-02-23,7,False
P-0600,2025-02-24,4,False
P-0600,2025-02-25,5,False
P-0600,2025-02-26,6,False
P-0600,2025-02-27,5,False
P-0600,2025-02-28,6,False
P-0600,2025-03-01,4,False
P-0600,2025-03-02,5,False
P-0600,2025-03-03,7,False
P-0600,2025-03-04,3,False
P-0600,2025-03-05,5,False
P-0600,2025-03-06,4,False
P-0600,2025-03-07,3,False
P-0600,2025-03-08,4,False
P-0600,2025-03-09,3,False
P-0600,2025-03-10,10,False
P-0600,2025-03-11,4,False
P-0600,2025-03-12,9,False
P-0600,2025-03-13,5,False
P-0600,2025-03-14,5,False
P-0600,2025-03-15,4,False
P-0600,2025-03-16,5,False
P-0600,2025-03-17,8,False
P-0600,2025-03-18,7,False
P-0600,2025-03-19,2,False
P-0600,2025-03-20,8,False
P-0600,2025-03-21,4,False
P-0600,2025-03-22,3,False
P-0600,2025-03-23,8,False
P-0600,2025-03-24,5,False
P-0600,2025-03-25,6,False
P-0600,2025-03-26,2,False
P-0600,2025-03-27,6,False
P-0600,2025-03-28,8,False
P-0600,2025-03-29,4,False
P-0600,2025-03-30,4,False
P-0600,2025-03-31,2,False
P-0600,2025-04-01,5,False
P-0600,2025-04-02,10,False
P-0600,2025-04-03,8,False
P-0600,2025-04-04,7,False
P-0600,2025-04-05,4,False
P-0600,2025-04-06,5,False
P-0600,2025-04-07,10,False
P-0600,2025-04-08,3,False
P-0600,2025-04-09,3,False
P-0600,2025-04-10,6,False
P-0600,2025-04-11,3,False
P-0600,2025-04-12,11,False
P-0600,2025-04-13,3,False
P-0600,2025-04-14,10,False
P-0600,2025-04-15,9,False
P-0600,2025-04-16,2,False
P-0600,2025-04-17,8,False
P-0600,2025-04-18,8,False
P-0600,2025-04-19,10,False
P-0600,2025-04-20,5,False
P-0600,2025-04-21,2,False
P-0600,2025-04-22,4,False
P-0600,2025-04-23,3,False
P-0600,2025-04-24,4,False
P-0600,2025-04-25,5,False
P-0600,2025-04-26,8,False
P-0600,2025-04-27,7,False
P-0600,2025-04-28,6,False
P-0600,2025-04-29,6,False
P-0600,2025-04-30,8,False
P-0600,2025-05-01,2,False
P-0600,2025-05-02,4,False
P-0600,2025-05-03,3,False
P-0600,2025-05-04,4,False
P-0600,2025-05-05,6,False
P-0600,2025-05-06,6,False
P-0600,2025-05-07,9,False
P-0600,2025-05-08,12,False
P-0600,2025-05-09,4,False
P-0600,2025-05-10,10,False
P-0600,2025-05-11,7,False
P-0600,2025-05-12,9,False
P-0600,2025-05-13,12,False
P-0600,2025-05-14,7,False
P-0600,2025-05-15,6,False
P-0600,2025-05-16,6,False
P-0600,2025-05-17,3,False
P-0600,2025-05-18,8,False
P-0600,2025-05-19,1,False
P-0600,2025-05-20,7,False
P-0600,2025-05-22,3,False
P-0600,2025-05-23,6,False
P-0600,2025-05-24,5,False
P-0600,2025-05-25,4,False
P-0600,2025-05-26,8,False
P-0600,2025-05-27,8,False
P-0600,2025-05-28,3,False
P-0600,2025-05-29,8,False
P-0600,2025-05-30,9,False
P-0600,2025-05-31,6,False
P-0600,2025-06-01,2,False
P-0600,2025-06-02,7,False
P-0600,2025-06-03,7,False
P-0600,2025-06-04,4,False
P-0600,2025-06-05,9,False
P-0600,2025-06-06,3,False
P-0600,2025-06-07,4,False
P-0600,2025-06-08,4,False
P-0600,2025-06-09,5,False
P-0600,2025-06-10,7,False
P-0600,2025-06-11,9,False
P-0600,2025-06-12,9,False
P-0600,2025-06-13,6,False
P-0600,2025-06-14,7,False
P-0600,2025-06-15,4,False
P-0600,2025-06-16,13,False
P-0600,2025-06-17,6,False
P-0600,2025-06-18,4,False
P-0600,2025-06-19,5,False
P-0600,2025-06-20,5,False
P-0600,2025-06-21,7,False
P-0600,2025-06-22,11,False
P-0600,2025-06-23,4,False
P-0600,2025-06-24,7,False
P-0600,2025-06-25,5,False
P-0600,2025-06-26,6,False
P-0600,2025-06-27,6,False
P-0600,2025-06-28,1,False
P-0600,2025-06-29,9,False
P-0600,2025-06-30,3,False
P-0600,2025-07-01,6,False
P-0600,2025-07-02,10,False
P-0600,2025-07-03,9,False
P-0600,2025-07-04,7,False
P-0600,2025-07-05,11,False
P-0600,2025-07-06,3,False
P-0600,2025-07-07,7,False
P-0600,2025-07-08,7,False
P-0600,2025-07-09,5,False
P-0600,2025-07-10,5,False
P-0600,2025-07-11,8,False
P-0600,2025-07-12,4,False
P-0600,2025-07-13,8,False
P-0600,2025-07-14,8,False
P-0600,2025-07-15,1,False
P-0600,2025-07-16,8,False
P-0600,2025-07-17,7,False
P-0600,2025-07-18,2,False
P-0600,2025-07-19,2,False
P-0600,2025-07-20,3,False
P-0600,2025-07-21,4,False
P-0600,2025-07-22,6,False
P-0600,2025-07-23,3,False
P-0600,2025-07-24,6,False
P-0600,2025-07-25,6,False
P-0600,2025-07-26,6,False
P-0600,2025-07-27,7,False
P-0600,2025-07-28,6,False
P-0600,2025-07-29,10,False
P-0600,2025-07-30,3,False
P-0600,2025-07-31,10,False
P-0600,2025-08-01,5,False
P-0600,2025-08-02,4,False
P-0600,2025-08-03,4,False
P-0600,2025-08-04,6,False
P-0600,2025-08-05,6,False
P-0600,2025-08-06,4,False
P-0600,2025-08-07,2,False
P-0600,2025-08-08,5,False
P-0600,2025-08-09,6,False
P-0600,2025-08-10,11,False
P-0600,2025-08-11,3,False
P-0600,2025-08-12,9,False
P-0600,2025-08-13,8,False
P-0600,2025-08-14,7,False
P-0600,2025-08-15,3,False
P-0600,2025-08-16,4,False
P-0600,2025-08-17,7,False
P-0600,2025-08-18,4,False
P-0600,2025-08-19,6,False
P-0600,2025-08-20,6,False
P-0600,2025-08-21,9,False
P-0600,2025-08-22,7,False
P-0600,2025-08-23,7,False
P-0600,2025-08-24,3,False
P-0600,2025-08-25,6,False
P-0600,2025-08-26,5,False
P-0600,2025-08-27,7,False
P-0600,2025-08-28,6,False
P-0600,2025-08-29,4,False
P-0600,2025-08-30,9,False
P-0600,2025-08-31,10,False
P-0600,2025-09-01,4,False
P-0600,2025-09-02,3,False
P-0600,2025-09-03,7,False
P-0600,2025-09-04,7,False
P-0600,2025-09-05,6,False
P-0600,2025-09-06,9,False
P-0600,2025-09-07,3,False
P-0600,2025-09-08,4,False
P-0600,2025-09-09,8,False
P-0600,2025-09-10,6,False
P-0600,2025-09-11,5,False
P-0600,2025-09-12,4,False
P-0600,2025-09-13,4,False
P-0600,2025-09-14,3,False
P-0600,2025-09-15,12,False
P-0600,2025-09-16,7,False
P-0600,2025-09-17,7,False
P-0600,2025-09-18,5,False
P-0600,2025-09-19,8,False
P-0600,2025-09-20,8,False
P-0600,2025-09-21,7,False
P-0600,2025-09-22,9,False
P-0600,2025-09-23,5,False
P-0600,2025-09-24,10,False
P-0600,2025-09-25,4,False
P-0600,2025-09-26,8,False
P-0600,2025-09-27,1,False
P-0600,2025-09-28,3,False
P-0600,2025-09-29,5,False
P-0600,2025-09-30,4,False
P-0600,2025-10-01,7,False
P-0600,2025-10-02,6,False
P-0600,2025-10-03,6,False
P-0600,2025-10-04,8,False
P-0600,2025-10-05,7,False
P-0600,2025-10-06,6,False
P-0600,2025-10-07,9,False
P-0600,2025-10-08,4,False
P-0600,2025-10-09,8,False
P-0600,2025-10-10,5,False
P-0600,2025-10-11,4,False
P-0600,2025-10-12,9,False
P-0600,2025-10-13,10,False
P-0600,2025-10-14,7,False
P-0600,2025-10-15,4,False
P-0600,2025-10-16,6,False
P-0600,2025-10-17,3,False
P-0600,2025-10-18,9,False
P-0600,2025-10-19,5,False
P-0600,2025-10-20,4,False
P-0600,2025-10-21,5,False
P-0600,2025-10-22,8,False
P-0600,2025-10-23,6,False
P-0600,2025-10-24,7,False
P-0600,2025-10-25,10,False
P-0600,2025-10-26,3,False
P-0600,2025-10-27,5,False
P-0600,2025-10-28,5,False
P-0600,2025-10-29,7,False
P-0600,2025-10-30,3,False
P-0600,2025-10-31,10,False
P-0600,2025-11-01,1,False
P-0600,2025-11-02,10,False
P-0600,2025-11-03,7,False
P-0600,2025-11-04,10,False
P-0600,2025-11-05,4,False
P-0600,2025-11-06,10,False
P-0600,2025-11-07,5,False
P-0600,2025-11-08,6,False
P-0600,2025-11-10,6,False
P-0600,2025-11-11,4,False
P-0600,2025-11-12,8,False
P-0600,2025-11-13,5,False
P-0600,2025-11-14,5,False
P-0600,2025-11-15,5,False
P-0600,2025-11-16,2,False
P-0600,2025-11-17,10,False
P-0600,2025-11-18,9,False
P-0600,2025-11-19,2,False
P-0600,2025-11-20,11,False
P-0600,2025-11-21,4,False
P-0600,2025-11-22,7,False
P-0600,2025-11-23,4,False
P-0600,2025-11-24,6,False
P-0600,2025-11-25,9,False
P-0600,2025-11-26,6,False
P-0600,2025-11-27,12,False
P-0600,2025-11-28,3,False
P-0600,2025-11-29,7,False
P-0600,2025-11-30,4,False
P-0600,2025-12-01,11,False
P-0600,2025-12-02,4,False
P-0600,2025-12-03,5,False
P-0600,2025-12-04,3,False
P-0600,2025-12-05,11,False
P-0600,2025-12-06,6,False
P-0600,2025-12-07,9,False
P-0600,2025-12-08,10,False
P-0600,2025-12-09,6,False
P-0600,2025-12-10,2,False
P-0600,2025-12-11,7,False
P-0600,2025-12-12,6,False
P-0600,2025-12-13,5,False
P-0600,2025-12-14,6,False
P-0600,2025-12-15,5,False
P-0600,2025-12-16,8,False
P-0600,2025-12-17,9,False
P-0600,2025-12-18,7,False
P-0600,2025-12-19,8,False
P-0600,2025-12-20,7,False
P-0600,2025-12-21,7,False
P-0600,2025-12-22,6,False
P-0600,2025-12-23,8,False
P-0600,2025-12-24,8,False
P-0600,2025-12-25,5,False
P-0600,2025-12-26,4,False
P-0600,2025-12-27,3,False
P-0600,2025-12-28,5,False
P-0600,2025-12-29,4,False
P-0600,2025-12-30,11,False
P-0600,2025-12-31,6,False
P-0700,2025-01-01,5,False
P-0700,2025-01-02,2,False
P-0700,2025-01-03,9,False
P-0700,2025-01-04,9,False
P-0700,2025-01-05,6,False
P-0700,2025-01-06,10,False
P-0700,2025-01-07,7,False
P-0700,2025-01-08,3,False
P-0700,2025-01-09,6,False
P-0700,2025-01-10,2,False
P-0700,2025-01-11,7,False
P-0700,2025-01-12,4,False
P-0700,2025-01-13,5,False
P-0700,2025-01-14,5,False
P-0700,2025-01-15,5,False
P-0700,2025-01-16,4,False
P-0700,2025-01-17,2,False
P-0700,2025-01-18,6,False
P-0700,2025-01-19,1,False
P-0700,2025-01-20,8,False
P-0700,2025-01-21,8,False
P-0700,2025-01-22,7,False
P-0700,2025-01-23,3,False
P-0700,2025-01-24,8,False
P-0700,2025-01-25,3,False
P-0700,2025-01-26,8,False
P-0700,2025-01-27,5,False
P-0700,2025-01-28,3,False
P-0700,2025-01-29,8,False
P-0700,2025-01-30,5,False
P-0700,2025-01-31,7,False
P-0700,2025-02-01,4,False
P-0700,2025-02-02,6,False
P-0700,2025-02-03,14,False
P-0700,2025-02-04,10,False
P-0700,2025-02-05,1,False
P-0700,2025-02-06,7,False
P-0700,2025-02-07,5,False
P-0700,2025-02-08,7,False
P-0700,2025-02-09,3,False
P-0700,2025-02-10,8,False
P-0700,2025-02-11,5,False
P-0700,2025-02-12,12,False
P-0700,2025-02-13,5,False
P-0700,2025-02-14,12,False
P-0700,2025-02-15,8,False
P-0700,2025-02-16,6,False
P-0700,2025-02-17,7,False
P-0700,2025-02-18,6,False
P-0700,2025-02-19,11,False
P-0700,2025-02-20,4,False
P-0700,2025-02-21,9,False
P-0700,2025-02-22,3,False
P-0700,2025-02-23,8,False
P-0700,2025-02-24,3,False
P-0700,2025-02-25,12,False
P-0700,2025-02-26,5,False
P-0700,2025-02-27,2,False
P-0700,2025-02-28,5,False
P-0700,2025-03-01,10,False
P-0700,2025-03-02,6,False
P-0700,2025-03-03,8,False
P-0700,2025-03-04,2,False
P-0700,2025-03-05,6,False
P-0700,2025-03-06,11,False
P-0700,2025-03-07,5,False
P-0700,2025-03-08,8,False
P-0700,2025-03-09,5,False
P-0700,2025-03-10,3,False
P-0700,2025-03-11,2,False
P-0700,2025-03-12,9,False
P-0700,2025-03-13,12,False
P-0700,2025-03-14,9,False
P-0700,2025-03-15,4,False
P-0700,2025-03-16,8,False
P-0700,2025-03-17,8,False
P-0700,2025-03-18,3,False
P-0700,2025-03-19,10,False
P-0700,2025-03-20,5,False
P-0700,2025-03-21,4,False
P-0700,2025-03-22,4,False
P-0700,2025-03-23,6,False
P-0700,2025-03-24,7,False
P-0700,2025-03-25,10,False
P-0700,2025-03-26,4,False
P-0700,2025-03-27,6,False
P-0700,2025-03-28,5,False
P-0700,2025-03-29,5,False
P-0700,2025-03-30,6,False
P-0700,2025-03-31,6,False
P-0700,2025-04-01,4,False
P-0700,2025-04-02,6,False
P-0700,2025-04-03,7,False
P-0700,2025-04-04,5,False
P-0700,2025-04-05,5,False
P-0700,2025-04-06,7,False
P-0700,2025-04-07,3,False
P-0700,2025-04-08,5,False
P-0700,2025-04-09,8,False
P-0700,2025-04-10,12,False
P-0700,2025-04-11,7,False
P-0700,2025-04-12,4,False
P-0700,2025-04-13,4,False
P-0700,2025-04-14,13,False
P-0700,2025-04-15,5,False
P-0700,2025-04-16,4,False
P-0700,2025-04-17,8,False
P-0700,2025-04-18,9,False
P-0700,2025-04-19,7,False
P-0700,2025-04-20,4,False
P-0700,2025-04-21,4,False
P-0700,2025-04-22,9,False
P-0700,2025-04-23,13,False
P-0700,2025-04-24,7,False
P-0700,2025-04-25,5,False
P-0700,2025-04-26,5,False
P-0700,2025-04-27,4,False
P-0700,2025-04-28,4,False
P-0700,2025-04-29,11,False
P-0700,2025-04-30,7,False
P-0700,2025-05-01,8,False
P-0700,2025-05-02,9,False
P-0700,2025-05-03,5,False
P-0700,2025-05-04,7,False
P-0700,2025-05-05,5,False
P-0700,2025-05-06,7,False
P-0700,2025-05-07,4,False
P-0700,2025-05-08,6,False
P-0700,2025-05-09,4,False
P-0700,2025-05-10,6,False
P-0700,2025-05-11,5,False
P-0700,2025-05-12,3,False
P-0700,2025-05-13,4,False
P-0700,2025-05-14,6,False
P-0700,2025-05-15,7,False
P-0700,2025-05-16,7,False
P-0700,2025-05-17,8,False
P-0700,2025-05-18,2,False
P-0700,2025-05-19,7,False
P-0700,2025-05-20,3,False
P-0700,2025-05-21,4,False
P-0700,2025-05-22,6,False
P-0700,2025-05-23,6,False
P-0700,2025-05-24,4,False
P-0700,2025-05-25,4,False
P-0700,2025-05-26,11,False
P-0700,2025-05-27,5,False
P-0700,2025-05-28,7,False
P-0700,2025-05-29,3,False
P-0700,2025-05-30,5,False
P-0700,2025-05-31,6,False
P-0700,2025-06-01,4,False
P-0700,2025-06-03,4,False
P-0700,2025-06-04,6,False
P-0700,2025-06-05,3,False
P-0700,2025-06-06,2,False
P-0700,2025-06-07,3,False
P-0700,2025-06-08,7,False
P-0700,2025-06-09,7,False
P-0700,2025-06-10,6,False
P-0700,2025-06-11,7,False
P-0700,2025-06-12,6,False
P-0700,2025-06-13,4,False
P-0700,2025-06-14,6,False
P-0700,2025-06-15,11,False
P-0700,2025-06-16,2,False
P-0700,2025-06-17,4,False
P-0700,2025-06-18,5,False
P-0700,2025-06-19,7,False
P-0700,2025-06-20,1,False
P-0700,2025-06-21,7,False
P-0700,2025-06-22,3,False
P-0700,2025-06-23,7,False
P-0700,2025-06-24,12,False
P-0700,2025-06-25,6,False
P-0700,2025-06-26,8,False
P-0700,2025-06-27,5,False
P-0700,2025-06-28,12,False
P-0700,2025-06-29,12,False
P-0700,2025-06-30,7,False
P-0700,2025-07-01,5,False
P-0700,2025-07-02,5,False
P-0700,2025-07-03,5,False
P-0700,2025-07-04,7,False
P-0700,2025-07-05,3,False
P-0700,2025-07-06,10,False
P-0700,2025-07-07,7,False
P-0700,2025-07-08,6,False
P-0700,2025-07-10,11,False
P-0700,2025-07-11,10,False
P-0700,2025-07-12,6,False
P-0700,2025-07-13,5,False
P-0700,2025-07-14,6,False
P-0700,2025-07-15,5,False
P-0700,2025-07-16,7,False
P-0700,2025-07-17,3,False
P-0700,2025-07-18,6,False
P-0700,2025-07-19,3,False
P-0700,2025-07-20,9,False
P-0700,2025-07-21,8,False
P-0700,2025-07-22,3,False
P-0700,2025-07-23,9,False
P-0700,2025-07-24,6,False
P-0700,2025-07-25,5,False
P-0700,2025-07-26,10,False
P-0700,2025-07-27,7,False
P-0700,2025-07-28,9,False
P-0700,2025-07-29,8,False
P-0700,2025-07-30,7,False
P-0700,2025-07-31,4,False
P-0700,2025-08-01,3,False
P-0700,2025-08-02,4,False
P-0700,2025-08-03,1,False
P-0700,2025-08-04,9,False
P-0700,2025-08-05,3,False
P-0700,2025-08-06,7,False
P-0700,2025-08-07,9,False
P-0700,2025-08-08,5,False
P-0700,2025-08-09,5,False
P-0700,2025-08-10,7,False
P-0700,2025-08-11,7,False
P-0700,2025-08-12,3,False
P-0700,2025-08-13,6,False
P-0700,2025-08-14,5,False
P-0700,2025-08-15,3,False
P-0700,2025-08-16,7,False
P-0700,2025-08-17,2,False
P-0700,2025-08-18,5,False
P-0700,2025-08-19,3,False
P-0700,2025-08-20,17,False
P-0700,2025-08-21,3,False
P-0700,2025-08-22,4,False
P-0700,2025-08-23,10,False
P-0700,2025-08-24,5,False
P-0700,2025-08-25,8,False
P-0700,2025-08-26,4,False
P-0700,2025-08-27,7,False
P-0700,2025-08-28,9,False
P-0700,2025-08-29,7,False
P-0700,2025-08-30,6,False
P-0700,2025-08-31,7,False
P-0700,2025-09-01,4,False
P-0700,2025-09-02,5,False
P-0700,2025-09-03,4,False
P-0700,2025-09-04,7,False
P-0700,2025-09-05,7,False
P-0700,2025-09-06,9,False
P-0700,2025-09-07,8,False
P-0700,2025-09-08,8,False
P-0700,2025-09-09,6,False
P-0700,2025-09-10,3,False
P-0700,2025-09-11,6,False
P-0700,2025-09-12,6,False
P-0700,2025-09-13,11,False
P-0700,2025-09-14,1,False
P-0700,2025-09-15,7,False
P-0700,2025-09-16,8,False
P-0700,2025-09-17,6,False
P-0700,2025-09-18,5,False
P-0700,2025-09-19,6,False
P-0700,2025-09-20,8,False
P-0700,2025-09-21,5,False
P-0700,2025-09-22,7,False
P-0700,2025-09-23,5,False
P-0700,2025-09-24,3,False
P-0700,2025-09-25,4,False
P-0700,2025-09-26,4,False
P-0700,2025-09-27,5,False
P-0700,2025-09-28,4,False
P-0700,2025-09-29,4,False
P-0700,2025-09-30,8,False
P-0700,2025-10-01,7,False
P-0700,2025-10-02,11,False
P-0700,2025-10-03,5,False
P-0700,2025-10-04,5,False
P-0700,2025-10-05,9,False
P-0700,2025-10-06,4,False
P-0700,2025-10-07,7,False
P-0700,2025-10-08,9,False
P-0700,2025-10-09,2,False
P-0700,2025-10-10,8,False
P-0700,2025-10-11,5,False
P-0700,2025-10-12,10,False
P-0700,2025-10-13,5,False
P-0700,2025-10-14,4,False
P-0700,2025-10-15,10,False
P-0700,2025-10-16,7,False
P-0700,2025-10-17,5,False
P-0700,2025-10-18,6,False
P-0700,2025-10-19,6,False
P-0700,2025-10-20,7,False
P-0700,2025-10-21,4,False
P-0700,2025-10-22,10,False
P-0700,2025-10-23,5,False
P-0700,2025-10-24,6,False
P-0700,2025-10-25,6,False
P-0700,2025-10-26,9,False
P-0700,2025-10-27,9,False
P-0700,2025-10-28,4,False
P-0700,2025-10-29,5,False
P-0700,2025-10-30,5,False
P-0700,2025-10-31,4,False
P-0700,2025-11-01,9,False
P-0700,2025-11-02,10,False
P-0700,2025-11-03,5,False
P-0700,2025-11-04,7,False
P-0700,2025-11-05,8,False
P-0700,2025-11-06,6,False
P-0700,2025-11-07,4,False
P-0700,2025-11-08,4,False
P-0700,2025-11-09,5,False
P-0700,2025-11-10,6,False
P-0700,2025-11-11,5,False
P-0700,2025-11-12,5,False
P-0700,2025-11-13,7,False
P-0700,2025-11-14,4,False
P-0700,2025-11-15,4,False
P-0700,2025-11-16,6,False
P-0700,2025-11-17,7,False
P-0700,2025-11-18,4,False
P-0700,2025-11-19,8,False
P-0700,2025-11-20,5,False
P-0700,2025-11-21,4,False
P-0700,2025-11-22,2,False
P-0700,2025-11-23,8,False
P-0700,2025-11-24,8,False
P-0700,2025-11-25,5,False
P-0700,2025-11-26,8,False
P-0700,2025-11-27,3,False
P-0700,2025-11-28,7,False
P-0700,2025-11-29,4,False
P-0700,2025-11-30,8,False
P-0700,2025-12-01,4,False
P-0700,2025-12-02,9,False
P-0700,2025-12-03,10,False
P-0700,2025-12-04,9,False
P-0700,2025-12-05,4,False
P-0700,2025-12-06,7,False
P-0700,2025-12-07,5,False
P-0700,2025-12-08,7,False
P-0700,2025-12-09,6,False
P-0700,2025-12-10,4,False
P-0700,2025-12-11,8,False
P-0700,2025-12-12,3,False
P-0700,2025-12-13,4,False
P-0700,2025-12-14,8,False
P-0700,2025-12-15,4,False
P-0700,2025-12-16,5,False
P-0700,2025-12-17,2,False
P-0700,2025-12-18,9,False
P-0700,2025-12-19,7,False
P-0700,2025-12-20,7,False
P-0700,2025-12-21,7,False
P-0700,2025-12-22,7,False
P-0700,2025-12-23,8,False
P-0700,2025-12-24,8,False
P-0700,2025-12-25,5,False
P-0700,2025-12-26,7,False
P-0700,2025-12-27,7,False
P-0700,2025-12-28,3,False
P-0700,2025-12-29,6,False
P-0700,2025-12-30,4,False
P-0700,2025-12-31,7,False
P-0800,2025-01-01,4,False
P-0800,2025-01-02,7,False
P-0800,2025-01-03,5,False
P-0800,2025-01-04,7,False
P-0800,2025-01-05,9,False
P-0800,2025-01-06,4,False
P-0800,2025-01-07,6,False
P-0800,2025-01-08,10,False
P-0800,2025-01-09,7,False
P-0800,2025-01-10,2,False
P-0800,2025-01-11,5,False
P-0800,2025-01-12,8,False
P-0800,2025-01-13,8,False
P-0800,2025-01-14,2,False
P-0800,2025-01-15,7,False
P-0800,2025-01-16,7,False
P-0800,2025-01-17,7,False
P-0800,2025-01-18,8,False
P-0800,2025-01-19,11,False
P-0800,2025-01-20,4,False
P-0800,2025-01-21,9,False
P-0800,2025-01-22,6,False
P-0800,2025-01-23,8,False
P-0800,2025-01-24,6,False
P-0800,2025-01-25,9,False
P-0800,2025-01-26,5,False
P-0800,2025-01-27,10,False
P-0800,2025-01-28,7,False
P-0800,2025-01-29,5,False
P-0800,2025-01-30,8,False
P-0800,2025-01-31,5,False
P-0800,2025-02-01,6,False
P-0800,2025-02-02,5,False
P-0800,2025-02-03,6,False
P-0800,2025-02-04,6,False
P-0800,2025-02-05,4,False
P-0800,2025-02-06,7,False
P-0800,2025-02-07,6,False
P-0800,2025-02-08,8,False
P-0800,2025-02-09,9,False
P-0800,2025-02-10,5,False
P-0800,2025-02-11,6,False
P-0800,2025-02-12,10,False
P-0800,2025-02-13,6,False
P-0800,2025-02-14,2,False
P-0800,2025-02-15,1,False
P-0800,2025-02-16,2,False
P-0800,2025-02-17,8,False
P-0800,2025-02-18,4,False
P-0800,2025-02-19,6,False
P-0800,2025-02-20,10,False
P-0800,2025-02-21,4,False
P-0800,2025-02-22,13,False
P-0800,2025-02-23,8,False
P-0800,2025-02-24,7,False
P-0800,2025-02-25,3,False
P-0800,2025-02-26,4,False
P-0800,2025-02-27,8,False
P-0800,2025-02-28,6,False
P-0800,2025-03-01,4,False
P-0800,2025-03-02,8,False
P-0800,2025-03-03,8,False
P-0800,2025-03-04,3,False
P-0800,2025-03-05,6,False
P-0800,2025-03-06,10,False
P-0800,2025-03-07,7,False
P-0800,2025-03-08,4,False
P-0800,2025-03-09,1,False
P-0800,2025-03-10,8,False
P-0800,2025-03-11,7,False
